corpus,filename,circular_no,date,title,url,downloaded_at,file_size_kb
sebi,13b._20Factsheet_Nifty_20Housing_20Index.pdf,unknown,2026-06-12,Attachment : 13b. Factsheet_Nifty Housing Index.pdf,https://www.amfiindia.com/Themes/Theme1/downloads/circulars/SEBI/13b.%20Factsheet_Nifty%20Housing%20Index.pdf,2026-06-12T00:59:45.565386,217.1
sebi,13c._20Methodology_20Document_20-_20NSE_20Indices.pdf,unknown,2026-06-12,Attachment : 13c. Methodology Document - NSE Indices.pdf,https://www.amfiindia.com/Themes/Theme1/downloads/circulars/SEBI/13c.%20Methodology%20Document%20-%20NSE%20Indices.pdf,2026-06-12T00:59:45.572842,1839.6
sebi,12._20AMFI_20email_2035P_2076_20dt._2010-Dec-21.pdf,dated,2026-06-12,"SEBI circular dated October 27, 2021 on Guiding Principles for bringing uniformity in Benchmarks of Mutual Fund Schemes - list of benchmark indices intended to used by AMCs as 1st ",https://www.amfiindia.com/Themes/Theme1/downloads/circulars/SEBI/12.%20AMFI%20email%2035P%2076%20dt.%2010-Dec-21.pdf,2026-06-12T00:59:45.572842,236.9
sebi,11._20AMFI_20email_2035P_2074_20dt._2004-Dec-21.pdf,unknown,2026-06-12,List of 1st tier benchmark indices - Change in the Index for Dynamic Asset Allocation / Balanced Advantage Fund - Proposed by CRISIL & IISL,https://www.amfiindia.com/Themes/Theme1/downloads/circulars/SEBI/11.%20AMFI%20email%2035P%2074%20dt.%2004-Dec-21.pdf,2026-06-12T00:59:45.574856,146.1
sebi,CU124-AMFIBPGCircular93adt.03-Dec-21-PrudentialnormsforLiquidity.pdf,rms,2026-06-12,Prudential norms for Liquidity Risk Management for Open-ended Debt Schemes – Clarifications / Amendments,https://www.amfiindia.com/Themes/Theme1/downloads/circulars/SEBI/CU124-AMFIBPGCircular93adt.03-Dec-21-PrudentialnormsforLiquidity.pdf,2026-06-12T00:59:45.576867,126.5
sebi,9._20AMFI_20email_2035P_2072_20dt._2002-Dec-21-SEBI_20Cir_20dt._2027-Oct-2021.pdf,dated,2026-06-12,"SEBI circular dated October 27, 2021 on Guiding Principles for bringing uniformity in Benchmarks of Mutual Fund Schemes - list of benchmark indices intended to used by AMCs as 1st ",https://www.amfiindia.com/Themes/Theme1/downloads/circulars/SEBI/9.%20AMFI%20email%2035P%2072%20dt.%2002-Dec-21-SEBI%20Cir%20dt.%2027-Oct-2021.pdf,2026-06-12T00:59:45.578045,80.9
sebi,8._20AMFI_20email_2035P_2073_20dt._2002-Dec-21.pdf,dated,2026-06-12,"SEBI circular dated October 27, 2021 on Guiding Principles for bringing uniformity in Benchmarks of Mutual Fund Schemes - list of benchmark indices intended to used by AMCs as 1st ",https://www.amfiindia.com/Themes/Theme1/downloads/circulars/SEBI/8.%20AMFI%20email%2035P%2073%20dt.%2002-Dec-21.pdf,2026-06-12T00:59:45.579001,89.9
sebi,7._20AMFI_20email_2035P_2070_20dt._2025-Nov-21.pdf,dated,2026-06-12,"SEBI circular dated October 27, 2021 on Guiding Principles for bringing uniformity in Benchmarks of Mutual Fund Schemes - list of benchmark indices intended to used by AMCs as 1st ",https://www.amfiindia.com/Themes/Theme1/downloads/circulars/SEBI/7.%20AMFI%20email%2035P%2070%20dt.%2025-Nov-21.pdf,2026-06-12T00:59:45.581085,89.4
sebi,CU123-AMFI_20BP_20Cir_2093_20dt._2024-Jul-21-Prudential_20norms_20for_20liquidity_20risk_20management_20for_20Open_20End,rms,2026-06-12,Prudential norms for Liquidity Risk Management for Open-ended Debt Schemes,https://www.amfiindia.com/Themes/Theme1/downloads/circulars/SEBI/CU123-AMFI%20BP%20Cir%2093%20dt.%2024-Jul-21-Prudential%20norms%20for%20liquidity%20risk%20management%20for%20Open%20Ended%20Funds.pdf,2026-06-12T00:59:45.582227,248.4
sebi,CU119-AMFI_20BP_20Cir_2091_20dt._2024-Mar-2021_20-_20Valuation_20of_20Bonds_20issued_20under_20Basel_20III_20framework.p,unknown,2026-06-12,Valuation of AT-1 Bonds and Tier 2 Bonds,https://www.amfiindia.com/Themes/Theme1/downloads/circulars/SEBI/CU119-AMFI%20BP%20Cir%2091%20dt.%2024-Mar-2021%20-%20Valuation%20of%20Bonds%20issued%20under%20Basel%20III%20framework.pdf,2026-06-12T00:59:45.582227,197.1
sebi,CU122-AMFI_20BP_20cir_20no._2085_20-_2026-Jun-20_20-_20Updated_20Guidelines_20on_20Transmission_20of_20Units_20and_20std,unknown,2026-06-12,Updated Guidelines on Transmission of Units and standard formats of Transmission Request Forms supporting documents to be uniformly adopted by all AMCs,https://www.amfiindia.com/Themes/Theme1/downloads/circulars/SEBI/CU122-AMFI%20BP%20cir%20no.%2085%20-%2026-Jun-20%20-%20Updated%20Guidelines%20on%20Transmission%20of%20Units%20and%20std.formats.pdf,2026-06-12T00:59:45.582227,345.3
sebi,3._20AMFI_s_20email_20dt._2024-Dec-19-IST_20Valuations_20-_20TAT_20and_20Go_20Live_20Date.pdf,unknown,2026-06-12,IST Valuations - TAT & Go Live Date,https://www.amfiindia.com/Themes/Theme1/downloads/circulars/SEBI/3.%20AMFI's%20email%20dt.%2024-Dec-19-IST%20Valuations%20-%20TAT%20and%20Go%20Live%20Date.pdf,2026-06-12T00:59:45.582227,129.5
sebi,CU107-AMFI_20BP_20cir._2083_20dt._2018-Nov-19-_20Various_20guidelines_20pursuant_20to_20SEBI_20cir_20dt_2024-09-19.pdf,unknown,2024-09-19,Various guidelines on 1) Valuation of Money Market & Debt Securities 2) Polling process for Money Market and debt securities 3) Valuation of upfront fee on trades 4) Investment by ,https://www.amfiindia.com/Themes/Theme1/downloads/circulars/SEBI/CU107-AMFI%20BP%20cir.%2083%20dt.%2018-Nov-19-%20Various%20guidelines%20pursuant%20to%20SEBI%20cir%20dt%2024-09-19.pdf,2026-06-12T00:59:45.582227,693.1
sebi,1._20AMFI_s_20email_20dt._2015-Oct-2019-Liquid_20Fund_20Exit_20Load.pdf,SEBI/HO/IMD/DF2/0W/P/2019/271771/1,2026-06-12,"Liquid Fund Exit Load SEBI Letter No. SEBI/HO/IMD/DF2/0W/P/2019/271771/1 dated October 15, 2019",https://www.amfiindia.com/Themes/Theme1/downloads/circulars/SEBI/1.%20AMFI's%20email%20dt.%2015-Oct-2019-Liquid%20Fund%20Exit%20Load.pdf,2026-06-12T00:59:45.587885,90.4
sebi,1a._20SEBI_s_20Letter_20to_20AMFI_20dt._2015-Oct-2019.pdf,unknown,2026-06-12,Attachment : 1a. SEBI's Letter to AMFI dt. 15-Oct-2019.pdf,https://www.amfiindia.com/Themes/Theme1/downloads/circulars/SEBI/1a.%20SEBI's%20Letter%20to%20AMFI%20dt.%2015-Oct-2019.pdf,2026-06-12T00:59:45.587885,42.6
sebi,circular_master_entry_1.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-001,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_1.pdf,2026-06-12T01:00:07.686719,140.5
sebi,circular_master_entry_2.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-002,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_2.pdf,2026-06-12T01:00:29.683594,140.5
sebi,circular_master_entry_3.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-003,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_3.pdf,2026-06-12T01:00:51.789419,140.5
sebi,circular_master_entry_4.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-004,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_4.pdf,2026-06-12T01:01:13.799613,140.5
sebi,circular_master_entry_5.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-005,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_5.pdf,2026-06-12T01:01:35.717423,140.5
sebi,circular_master_entry_6.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-006,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_6.pdf,2026-06-12T01:01:56.691253,140.5
sebi,circular_master_entry_7.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-007,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_7.pdf,2026-06-12T01:02:18.697631,140.5
sebi,circular_master_entry_8.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-008,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_8.pdf,2026-06-12T01:02:40.684460,140.5
sebi,circular_master_entry_9.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-009,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_9.pdf,2026-06-12T01:03:01.685042,140.5
sebi,circular_master_entry_10.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-010,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_10.pdf,2026-06-12T01:03:23.759509,140.5
sebi,circular_master_entry_11.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-011,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_11.pdf,2026-06-12T01:03:45.685942,140.5
sebi,circular_master_entry_12.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-012,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_12.pdf,2026-06-12T01:04:06.686116,140.5
sebi,circular_master_entry_13.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-013,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_13.pdf,2026-06-12T01:04:28.771461,140.5
sebi,circular_master_entry_14.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-014,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_14.pdf,2026-06-12T01:04:50.693516,140.5
sebi,circular_master_entry_15.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-015,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_15.pdf,2026-06-12T01:05:11.689231,140.5
sebi,circular_master_entry_16.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-016,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_16.pdf,2026-06-12T01:05:33.704372,140.5
sebi,circular_master_entry_17.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-017,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_17.pdf,2026-06-12T01:05:54.686814,140.5
sebi,circular_master_entry_18.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-018,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_18.pdf,2026-06-12T01:06:16.729102,140.5
sebi,circular_master_entry_19.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-019,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_19.pdf,2026-06-12T01:06:37.794692,140.5
sebi,circular_master_entry_20.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-020,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_20.pdf,2026-06-12T01:06:59.722067,140.5
sebi,circular_master_entry_21.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-021,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_21.pdf,2026-06-12T01:07:21.687298,140.5
sebi,circular_master_entry_22.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-022,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_22.pdf,2026-06-12T01:07:43.688628,140.5
sebi,circular_master_entry_23.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-023,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_23.pdf,2026-06-12T01:08:05.757902,140.5
sebi,circular_master_entry_24.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-024,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_24.pdf,2026-06-12T01:08:27.686894,140.5
sebi,circular_master_entry_25.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-025,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_25.pdf,2026-06-12T01:08:48.690480,140.5
sebi,circular_master_entry_26.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-026,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_26.pdf,2026-06-12T01:09:09.845122,140.5
sebi,circular_master_entry_27.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-027,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_27.pdf,2026-06-12T01:09:31.695242,140.5
sebi,circular_master_entry_28.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-028,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_28.pdf,2026-06-12T01:09:53.692544,140.5
sebi,circular_master_entry_29.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-029,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_29.pdf,2026-06-12T01:10:15.688452,140.5
sebi,circular_master_entry_30.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-030,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_30.pdf,2026-06-12T01:10:37.687414,140.5
sebi,circular_master_entry_31.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-031,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_31.pdf,2026-06-12T01:10:58.686300,140.5
sebi,circular_master_entry_32.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-032,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_32.pdf,2026-06-12T01:11:19.691161,140.5
sebi,circular_master_entry_33.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-033,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_33.pdf,2026-06-12T01:11:40.691168,140.5
sebi,circular_master_entry_34.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-034,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_34.pdf,2026-06-12T01:12:02.689635,140.5
sebi,circular_master_entry_35.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-035,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_35.pdf,2026-06-12T01:12:23.702028,140.5
sebi,circular_master_entry_36.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-036,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_36.pdf,2026-06-12T01:12:45.719384,140.5
sebi,circular_master_entry_37.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-037,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_37.pdf,2026-06-12T01:13:07.688140,140.5
sebi,circular_master_entry_38.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-038,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_38.pdf,2026-06-12T01:13:29.690830,140.5
sebi,circular_master_entry_39.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-039,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_39.pdf,2026-06-12T01:13:51.795839,140.5
sebi,circular_master_entry_40.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-040,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_40.pdf,2026-06-12T01:14:13.789099,140.5
sebi,circular_master_entry_41.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-041,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_41.pdf,2026-06-12T01:14:34.776750,140.5
sebi,circular_master_entry_42.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-042,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_42.pdf,2026-06-12T01:14:56.691113,140.5
sebi,circular_master_entry_43.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-043,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_43.pdf,2026-06-12T01:15:18.808370,140.5
sebi,circular_master_entry_44.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-044,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_44.pdf,2026-06-12T01:15:40.693311,140.5
sebi,circular_master_entry_45.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-045,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_45.pdf,2026-06-12T01:16:02.688835,140.5
sebi,circular_master_entry_46.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-046,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_46.pdf,2026-06-12T01:16:24.753637,140.5
sebi,circular_master_entry_47.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-047,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_47.pdf,2026-06-12T01:16:46.769466,140.5
sebi,circular_master_entry_48.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-048,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_48.pdf,2026-06-12T01:17:09.809687,140.5
sebi,circular_master_entry_49.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-049,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_49.pdf,2026-06-12T01:17:31.710077,140.5
sebi,circular_master_entry_50.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-050,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_50.pdf,2026-06-12T01:17:52.732557,140.5
sebi,circular_master_entry_51.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-051,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_51.pdf,2026-06-12T01:18:14.731879,140.5
sebi,circular_master_entry_52.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-052,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_52.pdf,2026-06-12T01:18:36.751253,140.5
sebi,circular_master_entry_53.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-053,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_53.pdf,2026-06-12T01:18:59.701640,140.5
sebi,circular_master_entry_54.pdf,Corpus,2026-06-12,Official Indian SEBI Regulatory Compliance Provision Master Clause Ref-054,https://www.regiq-compliance-vault.in/static/archive/sebi/circular_master_entry_54.pdf,2026-06-12T01:19:20.690755,140.5
