corpus,filename,circular_no,date,title,url,downloaded_at,file_size_kb
fema,fema_0002_FEMA-Act_1999.pdf,FEMA-Act/1999,2000,Foreign Exchange Management Act - Core Regulations,https://www.orfonline.org/wp-content/uploads/2023/01/ORF_OccasionalPaper_387_FEMA-CrossBorder.pdf,2026-06-13T00:19:29.737613,205.4
